id,danceability,energy,acousticness,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,key,duration_ms,peak,chart_time
4EbULzyWMuFx94aoIY1MlJ,0.577,0.41,0.188,0,0.0821,-8.996,0.46,0.241,140.006,4,7,257493,150,2
269xqcgGTN9PlivhUkOLhX,0.542,0.69,0.0546,0.0686,0.113,-6.367,0.102,0.319,89.942,4,2,238719,153,1
57BrRMwf9LrcmuOsyGilwr,0.58,0.716,0.0564,0.00000382,0.396,-5.201,0.034,0.3,105.084,4,4,210773,155,1
2Pn76oik9rWyoBShTSNY9Q,0.652,0.462,0.428,0.00226,0.107,-8.683,0.0487,0.265,114.932,4,6,164710,158,1
3O7p9Itz8PXUoAjD2vmuM6,0.493,0.426,0.841,0.0003,0.0912,-8.368,0.032,0.158,122.654,4,5,253532,161,1
1xpXnpIpuvzpx9jz15baJF,0.748,0.392,0.436,0.00173,0.124,-8.56,0.075,0.143,85.047,4,9,215067,165,1
1839RWzPRZCVgvamu4sHSN,0.59,0.871,0.148,0,0.0739,-3.353,0.0891,0.304,134.956,4,11,191331,120,4
4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,0.111,0,0.0731,-3.554,0.131,0.594,135.095,4,4,162600,177,1
3agtg0x11wPvLIWkYR39nZ,0.451,0.951,0.00038,0.00000239,0.261,-3.754,0.0645,0.442,162.065,4,1,213933,179,1
3qmvK8QARSPkFTuKeIXSbs,0.542,0.932,0.0747,0,0.613,-4.896,0.05,0.698,140.135,4,4,164760,181,1
2sBHQfX9QxJwGcdutAj6Pj,0.683,0.854,0.0948,0,0.267,-3.915,0.196,0.131,92.006,4,2,189057,184,1
650OeHTLxZAQmb4aEbGmaA,0.697,0.84,0.106,0,0.748,-4.602,0.054,0.452,128.034,4,9,211413,193,1
1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,0.00022,0,0.623,-3.994,0.113,0.661,150.184,4,9,184867,195,1
1GOuHB20lqVyxv3GdxovPY,0.784,0.608,0.167,0,0.0871,-5.885,0.245,0.382,90.713,4,7,211685,197,1
3PEgB3fkiojxms35ntsTgs,0.644,0.743,0.034,0,0.257,-5.002,0.0355,0.544,123.074,4,5,203000,58,10
6D0b04NJIKfEMg040WioJQ,0.706,0.427,0.413,0,0.0609,-6.864,0.0879,0.42,113.804,4,8,176320,62,7
0ZiRSqlSsDlY0UyDYU9CTE,0.66,0.745,0.0294,0.0002,0.0831,-5.499,0.0307,0.828,130.074,4,7,157080,58,5
4AFgK4wP1iD5i8BYaLr9Vf,0.807,0.736,0.109,0.00729,0.104,-6.748,0.151,0.54,154.023,4,7,242933,96,1
57p8CBvPOxrvyCbn6ttl5r,0.653,0.91,0.0079,0,0.318,-3.36,0.0566,0.0921,126.047,4,10,234286,52,8
3JKhmIlixlYwFLzrkc6drb,0.515,0.847,0.00369,0.0000666,0.293,-2.951,0.039,0.645,168.104,4,5,217547,107,1
5o4yGlG0PfeVUa6ClIyOxq,0.867,0.545,0.0646,0.000289,0.0505,-5.192,0.0625,0.525,139.943,4,2,162586,126,1
2jYmK1cb3Uya6FFsocdpzO,0.669,0.561,0.157,0,0.0739,-4.923,0.209,0.604,180.044,4,11,171096,115,8
3I7krC8kr0gFR7P6vInR1I,0.549,0.751,0.122,0,0.208,-5.423,0.0299,0.493,89.953,4,9,234306,154,5
0RYXEibxMami3QuT8kn4Iz,0.922,0.583,0.0098,0,0.0962,-4.982,0.0753,0.494,136.043,4,5,261615,74,5
4HW5kSQ8M2IQWZhSxERvla,0.627,0.462,0.408,0,0.155,-7.686,0.253,0.836,78.811,4,0,173947,168,1
4QeBlVCl2KzUEcQZiuskRd,0.893,0.51,0.0952,0,0.104,-6.759,0.215,0.318,133.959,4,8,244120,175,3
53mrVsi49rLHIaKBiSvElG,0.74,0.657,0.00572,0,0.211,-6.309,0.0595,0.179,112.016,3,8,233705,70,14
0WyFpxYlBCgH1gMXd26OOr,0.555,0.896,0.00434,0,0.145,-3.295,0.0388,0.578,114.995,4,0,177067,195,1
0jdny0dhgjUwoIp5GkqEaA,0.576,0.39,0.491,0,0.111,-7.202,0.0297,0.319,73.433,4,10,230267,17,13
7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,0.256,0.00000496,0.17,-3.093,0.0853,0.286,141.971,4,4,180823,10,13
2nYwV62UABTH0NanrwVIdQ,0.897,0.448,0.000725,0.0000117,0.365,-8.874,0.0766,0.316,145.971,4,1,204787,46,13
0ofbQMrRDsUaVKq2mGLEAb,0.768,0.517,0.186,0.000038,0.104,-4.323,0.0312,0.418,104.992,4,7,216897,4,13
2OALaHcDdKkjYEpAr0Qzab,0.647,0.669,0.146,0.0000214,0.0805,-5.292,0.0594,0.229,103.099,4,5,181812,54,13
6WbADFqMvR8N5u0BvtsWQE,0.652,0.855,0.00179,0,0.0404,-4.832,0.0441,0.279,134.009,4,2,181673,62,7
4xBjsLUSjcx2h7PcRikpQp,0.655,0.576,0.0295,0.115,0.132,-6.735,0.0536,0.167,139.953,4,5,228893,63,8
0xG0SHshCStMEyNbNC5d4k,0.658,0.424,0.406,0,0.0605,-6.796,0.093,0.429,114.342,4,8,176320,77,7
76lgcpdPtw5hHu3A6LuGZe,0.554,0.743,0.0251,0,0.359,-6.016,0.0287,0.673,72.997,4,9,205733,90,4
1g1TeDflB6atAy7HKwrzXu,0.515,0.847,0.00369,0.0000666,0.293,-2.951,0.039,0.645,168.104,4,5,217547,108,2
31MkGwj0SWgZaTvEt5Hgxv,0.386,0.594,0.0254,0.00000303,0.0873,-6.186,0.0565,0.187,113.843,4,1,271520,67,8
1JuChOEPH0Rceq573FGQSK,0.488,0.538,0.147,0,0.305,-4.974,0.076,0.38,67.037,4,6,205600,116,1
7F1LWA9sIlTorHUo4amGqk,0.745,0.65,0.149,0,0.107,-5.992,0.227,0.521,159.994,4,0,221968,117,2
1kJtfldK9F7XmsSiSNlbth,0.743,0.765,0.0438,0.0416,0.667,-3.586,0.0389,0.338,114.991,4,5,196360,127,1
33z5crv3IO5U2BOi8xod92,0.814,0.635,0.0935,0,0.0892,-6.609,0.0809,0.784,87.581,4,7,200774,150,1
6RFGykMl5wP1gMPccCY9oB,0.77,0.478,0.0727,0.0000352,0.112,-5.937,0.237,0.194,174.102,4,7,264957,151,1
5RCfvwDewu6p2x1mEI6smX,0.788,0.533,0.0168,0,0.204,-7.594,0.352,0.468,80.04,4,9,140945,35,12
1nxufatvWIGPPBtPACXzu8,0.479,0.929,0.0357,0.125,0.148,-3.461,0.141,0.606,179.912,4,9,185813,167,1
2Tuc96S4JToUiQSLW3aMec,0.622,0.393,0.693,0,0.124,-6.269,0.0281,0.548,120.111,4,0,218640,177,1
09KlDlkOYuC5x6hOaM7vaP,0.738,0.525,0.00339,0,0.351,-6.298,0.0371,0.13,124.008,4,1,189440,178,1
1mMLMZYXkMueg65jRRWG1l,0.551,0.801,0.013,0.00000603,0.265,-5.069,0.0303,0.625,128.027,4,6,240760,123,13
7nZmah2llfvLDiUjm0kiyz,0.744,0.739,0.00459,0,0.306,-5.35,0.0387,0.649,104.99,4,8,189467,4,12
1HTtUBEY3tuw2btgwwI2Ja,0.89,0.633,0.0232,0.000343,0.0993,-5.475,0.168,0.425,139.948,4,11,233087,18,7
40oKW22ZNNkEdZLJTScaQI,0.747,0.524,0.0306,0,0.2,-6.807,0.245,0.363,140.053,4,10,213132,24,12
5XQMr19TL7Mfksq9zihbOu,0.614,0.598,0.00543,0,0.1,-6.335,0.0561,0.565,105.803,4,10,129478,68,9
0B48113ZG9UfkWWt7qD9xX,0.551,0.869,0.00124,0.0000303,0.164,-5.043,0.0606,0.297,121.91,4,9,248782,139,1
7Jd3almoehzurMOYuy2eIE,0.858,0.598,0.255,0,0.0869,-4.961,0.311,0.696,147.945,4,1,184271,143,1
1WIZiOuNO3woKfdlSK2gNn,0.804,0.66,0.0319,0,0.103,-4.86,0.0726,0.257,94.053,4,10,169345,37,12
4GFYhFM3OfFjyt1U0DaCVT,0.639,0.855,0.344,0.00000363,0.1,-6.214,0.365,0.59,139.851,4,7,237923,178,1
4CHp6dRZTeFAu4bSOxfH7Y,0.803,0.789,0.0304,0,0.378,-3.434,0.0383,0.647,119.999,4,10,106021,119,6
3CbZJbqh43varroTwUlwSB,0.781,0.553,0.201,0.000233,0.383,-4.277,0.0735,0.308,121.968,4,0,135497,185,5
6uFsE1JgZ20EXyU0JQZbUR,0.773,0.68,0.213,0.0000157,0.122,-6.378,0.141,0.497,128.062,4,9,211859,1,11
7GX5flRQZVHRAGd6B4TmDO,0.732,0.75,0.00264,0,0.109,-6.366,0.231,0.401,155.096,4,11,182707,2,11
7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.469,0.00000413,0.297,-9.144,0.242,0.437,134.021,4,0,119133,3,11
7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0.0172,0.000152,0.103,-9.74,0.0412,0.329,131.036,4,0,146520,8,11
2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,0.617,0,0.106,-3.612,0.05,0.696,82.008,4,1,221747,8,11
3GVkPk8mqxz0itaAriG1L7,0.734,0.57,0.847,0.0000214,0.112,-7.066,0.133,0.689,129.953,4,7,95467,15,11
1uL78kFWxhz3umTMWJu8n5,0.813,0.528,0.0715,0,0.125,-6.305,0.313,0.131,79.532,4,6,207039,23,11
5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,0.782,0.00203,0.106,-16.169,0.259,0.18,139.999,4,11,120027,25,8
1QgTBfRN5m81a5K01qens6,0.791,0.513,0.0235,0.0000283,0.101,-6.568,0.269,0.481,76.997,4,10,247347,27,5
5tRmoZRoupvMYPV1oezFrH,0.623,0.58,0.0043,0,0.394,-7.076,0.332,0.301,163.159,4,8,173798,31,6
2H3wWrnO758y0fPH7Ilerg,0.769,0.156,0.585,0.015,0.102,-10.7,0.035,0.527,105.95,4,11,144733,34,4
2yZax79pOrYuyIFVW2cZY2,0.735,0.197,0.768,0.000276,0.296,-13.378,0.537,0.383,147.899,4,3,129720,38,7
2UwbhMie1EAYuTZ0QXeMwl,0.731,0.204,0.307,0.0109,0.0989,-11.314,0.0369,0.191,142.141,4,9,163202,40,3
65kp3OFn7JXbCvkm3m2Ui2,0.266,0.642,0.424,0,0.0943,-5.133,0.0694,0.0371,75.022,4,7,185276,52,2
3tcoEYOZUHKB3RKNByIN13,0.902,0.673,0.159,0,0.289,-7.481,0.458,0.615,132.066,4,4,177048,56,3
5O8x1YlmLQopQHErxtDfi9,0.778,0.707,0.0459,0,0.111,-3.606,0.0746,0.458,126.684,4,4,190355,57,3
1MJErNPIQUoEMu4YUUmecm,0.859,0.563,0.0541,0,0.0685,-6.635,0.112,0.412,119.934,4,1,258789,58,5
05bnEv2dpFzmGVLGdjD9UP,0.57,0.0279,0.859,0.0892,0.254,-22.282,0.0588,0.28,84.902,4,1,163840,61,3
2vQwlW8H1jFveGNXwZfJCV,0.461,0.0279,0.973,0.00226,0.169,-21.992,0.0412,0.354,88.388,4,0,86827,63,3
0QV16pno66L6K3fn4W13b7,0.788,0.689,0.0112,0,0.22,-7.211,0.13,0.681,136.045,4,8,189230,67,2
2ZdCrBA52bb4pIG3tOOZiQ,0.747,0.606,0.222,0,0.281,-5.286,0.172,0.2,155.055,4,4,173419,68,7
5Y3Tj0wJhKAaPbwWxXxZGS,0.585,0.691,0.105,0,0.088,-6.015,0.259,0.349,125.978,4,0,233645,73,2
20H2Hd5AkUcRjB4yL3UQtJ,0.53,0.512,0.0162,0.0000704,0.128,-7.094,0.133,0.401,196.121,4,8,165200,76,2
5xbrhx2tMMcN68IT3cJbhS,0.57,0.285,0.737,0.0133,0.108,-14.125,0.0381,0.0973,83.485,4,9,99707,79,2
14nAQy3fHVzDb7LKxpS7Ld,0.697,0.531,0.409,0,0.142,-5.527,0.0402,0.621,139.972,4,10,264124,80,2
0ro5QCkSCtbfhMHnvMase3,0.728,0.73,0.741,0,0.705,-5.402,0.213,0.736,136.052,4,5,201544,83,1
0VJYhKhrHgJ7fgjGaC2k07,0.597,0.113,0.461,0.000393,0.148,-34.475,0.954,0.313,81.311,5,0,50748,89,1
57nQyFocXZrKvWg5ZPYSoG,0.427,0.698,0.34,0,0.0817,-6.06,0.247,0.447,93.611,5,1,199211,105,1
2O1qYJTA2BI5ypFFqEZhh4,0.651,0.68,0.0209,0,0.381,-6.057,0.0647,0.092,127.001,4,8,274880,106,1
4pdgV8qr9Oytcv6thCdiIZ,0.848,0.663,0.523,0,0.108,-5.606,0.245,0.333,133.993,4,8,255413,108,3
1DRW9bQzt2SE8f7H4KJZyL,0.629,0.717,0.0876,0,0.358,-5.706,0.0638,0.129,145.959,4,6,260077,87,11
0m2orA1i5lLZUOt9XLwSd0,0.592,0.681,0.362,0,0.142,-5.597,0.141,0.491,147.016,4,0,217107,140,1
4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,0.0651,0,0.087,-5.482,0.275,0.52,170.142,4,11,173600,9,11
1tyjWMMINb9S0YBynTvJ7s,0.809,0.58,0.0856,0,0.115,-7.253,0.348,0.146,157.961,4,1,212383,162,1
0OlS52TmtK2gPaEtdmr7DN,0.65,0.782,0.295,0,0.107,-4.295,0.0721,0.944,171.988,4,8,176893,166,4
65MOTX6uSFAnqXl7dlAuId,0.419,0.585,0.0258,0,0.143,-5.435,0.0741,0.256,72.635,4,6,236987,174,1
3LyNsopPP3hXf8bZBE7cDk,0.859,0.424,0.102,0,0.327,-6.155,0.27,0.293,145.886,4,10,210333,175,1
3zoYkqS4y2BsGVShPL2nTE,0.527,0.907,0.154,0,0.0993,-3.09,0.11,0.664,93.813,4,4,188797,148,11
7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,0.422,0.000052,0.0749,-8.533,0.0321,0.358,74.038,4,4,278180,185,1
0WQcnrsEqrY2e5nexGe3HX,0.9,0.532,0.0889,0,0.0533,-5.516,0.0744,0.592,140.023,4,0,236227,190,1
6875MeXyCW0wLyT72Eetmo,0.721,0.626,0.402,0,0.102,-4.2,0.123,0.558,99.914,4,4,181933,190,2
4U9arGcc4ATa7shChhLQP0,0.494,0.778,0.000115,0,0.0904,-7.041,0.0359,0.406,139.963,4,8,188228,193,1
0Z9HQ8YvHqdeOjTwsR3cS7,0.65,0.765,0.0933,0.00457,0.119,-4.603,0.0464,0.475,107.015,4,11,213226,197,1
7zgqtptZvhf8GEmdsM2vp2,0.615,0.779,0.0665,0,0.155,-6.454,0.135,0.453,160,4,2,208198,6,1
4mxWSdf71VFO52qFeY0fZt,0.795,0.608,0.0767,0.00000292,0.0853,-5.222,0.0694,0.386,110.001,4,5,199849,13,8
6eUncuJutsFi9BGO1JaBHh,0.897,0.634,0.00413,0,0.0686,-6.264,0.161,0.506,112.048,4,4,212014,102,2
0AICBlLzFCTpUqmAbtzB2z,0.66,0.603,0.000481,0,0.128,-7.366,0.0661,0.226,119.412,4,9,143969,149,10
6R6ihJhRbgu7JxJKIbW57w,0.654,0.325,0.74,0.0000214,0.152,-11.925,0.282,0.39,139.886,4,2,243238,157,1
6foxplXS0YEq8cO374Lty4,0.95,0.533,0.247,0,0.114,-7.022,0.148,0.675,119.869,4,5,124056,27,4
2Es3LsoQwFJNfpQYRWxfS9,0.532,0.793,0.232,0,0.329,-4.3,0.159,0.641,81.99,4,5,217773,118,2
0mel2N9Ws9r4yLQn5QE21Y,0.653,0.378,0.658,0,0.177,-8.273,0.0533,0.54,91.835,4,5,201000,2,7
19WjVVgXjdKXfLXoaDPwTM,0.616,0.77,0.0573,0,0.159,-6.5,0.142,0.412,160.049,4,2,208198,10,9
1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.437,0.101,0.00000127,0.106,-6.593,0.039,0.0967,180.043,4,11,239000,15,9
30MM5jWpUmOxtTNd9Ey5LZ,0.663,0.738,0.032,0.000225,0.0856,-5.48,0.0303,0.825,130.02,4,7,157080,38,9
5Gu0PDLN4YJeW75PpBSg9p,0.667,0.726,0.032,0,0.0745,-4.172,0.054,0.77,103.001,4,8,174800,59,1
2Xqd0wUttjueBfdcltADOv,0.837,0.791,0.0199,0,0.0836,-3.824,0.251,0.379,176.003,4,1,211006,7,9
2d48mamATjby7wgPjdrSOQ,0.607,0.841,0.000899,0,0.34,-3.772,0.0371,0.505,104.978,4,9,223627,75,9
2YMhrXQYKkm4kXLcXKKd5z,0.554,0.743,0.0251,0,0.359,-6.016,0.0287,0.673,72.997,4,9,205733,87,9
0wyja8xD9cNhDtfuY0dVMP,0.474,0.583,0.00651,0,0.128,-7.093,0.0469,0.366,148.051,4,4,195667,98,1
7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,0.047,0,0.083,-6.458,0.0856,0.579,154.084,4,10,163870,26,9
4Vxu50qVrQcycjRyJQaZLC,0.687,0.842,0.105,0,0.0436,-4.382,0.058,0.778,87.968,4,7,190227,150,1
0OWZFobGSIW9GrSlQ9C5pc,0.588,0.408,0.113,0,0.13,-8.662,0.0237,0.484,85.008,4,3,205453,168,1
3pJkBPHadRAxBBo484RipI,0.707,0.531,0.0147,0.00000211,0.175,-7.014,0.0273,0.417,106.992,4,1,178333,176,1
6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,0.611,0.0000404,0.114,-8.755,0.0611,0.315,144.871,4,1,245172,179,1
6oNZ0WxqptE7V0qpjtyJ4a,0.294,0.697,0.0398,0.00011,0.136,-6.029,0.128,0.183,160.566,4,6,232937,183,1
0o7glLPfZgns8ZF14Wlpf7,0.811,0.596,0.00755,0.0000115,0.0588,-5.428,0.0621,0.673,130.03,4,11,172599,190,1
5geeTRRcsIg0MS5TvtBtHU,0.752,0.705,0.125,0,0.0919,-4.893,0.138,0.694,129.966,4,1,240375,191,1
1OmcAT5Y8eg5bUPv9qJT4R,0.58,0.531,0.128,0.000127,0.143,-6.631,0.0776,0.141,159.786,4,5,218320,1,2
2fQrGHiQOvpL9UgPvtYy6G,0.884,0.346,0.0151,0.00000704,0.0871,-8.228,0.351,0.376,75.016,4,8,220307,3,8
0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0.0323,0.0000259,0.112,-5.126,0.0522,0.356,139.994,4,0,220454,20,8
75ZvA4QfFiZvzhj2xkaWAh,0.573,0.543,0.0777,0,0.199,-5.357,0.0398,0.308,143.916,4,8,223347,2,8
5AEtlRudpgdT5FtNiuly6Y,0.659,0.717,0.0393,0,0.0769,-4.202,0.0581,0.71,103.036,4,8,174800,27,8
5SE57ljOIUJ1ybL9U6CuBH,0.598,0.775,0.022,0,0.0677,-4.035,0.0545,0.687,129.819,4,1,223123,52,5
7rdUtXasA973gmrr2Xxh3E,0.615,0.547,0.254,0,0.171,-5.086,0.152,0.167,106.688,4,0,214255,54,1
1tp1xMJ1uaOktksskS0Fzs,0.76,0.476,0.294,0,0.1,-8.103,0.241,0.354,147.01,4,8,161990,72,3
2Za1AlJNvksouPPWbXpR2X,0.712,0.51,0.446,0.0000246,0.112,-8.162,0.0633,0.268,122.964,4,8,240507,70,8
7yeNCRqvnoAskALhUuSxwi,0.831,0.814,0.391,0,0.109,-5.18,0.474,0.846,161.041,4,5,214854,81,1
3hRZsdTF5uyGA2uhNqEuhm,0.517,0.552,0.375,0,0.106,-6.401,0.039,0.196,153.747,4,0,223044,90,4
0Wv5wuenRLI3BcwgT3HPIP,0.781,0.765,0.534,0,0.152,-4.092,0.0385,0.564,104.987,4,8,198286,92,8
7cQMJ0wDqVS5iM0JIvP6Ay,0.577,0.882,0.00527,0,0.257,-5.224,0.0492,0.564,115.022,4,8,230427,101,6
6M0IsaUX4GNyto4niSegfI,0.654,0.717,0.085,0,0.25,-5.081,0.0655,0.474,84.024,4,2,179827,113,8
7bsnTsbiwOymZWjPF9v6Di,0.922,0.583,0.0098,0,0.0962,-4.982,0.0753,0.494,136.043,4,5,261615,154,1
3WNx4pJLzQgYapuBWS4mUG,0.625,0.535,0.108,0,0.747,-6.813,0.0577,0.129,129.931,4,9,207023,157,1
4UdzNCjI27SvzXvV1m0CKM,0.778,0.433,0.754,0,0.0907,-12.697,0.564,0.665,146.015,4,2,243288,169,2
2S2od3hT7ceytw7d1pTRuE,0.664,0.738,0.188,0.0000575,0.135,-4.095,0.0338,0.203,119.973,4,9,193962,114,6
3gfmFoJgmn9LiIj5mV8oSS,0.652,0.595,0.162,0,0.148,-6.944,0.0419,0.303,77.538,4,6,156000,156,4
0Zbbxnx4SGGHoIow4PpISP,0.677,0.497,0.152,0,0.0911,-5.763,0.0809,0.419,99.137,4,5,236853,51,8
0kdiUZDcLIFw0Buo9r0Q4z,0.665,0.621,0.38,0,0.119,-8.571,0.0524,0.632,147.975,4,10,222400,172,8
2tdq0CeAGSfhI2l4Gwkvgx,0.651,0.756,0.0298,0,0.396,-4.388,0.0762,0.473,121.96,4,8,227191,194,1
1mqlc0vEP9mU1kZgTi6LIQ,0.693,0.911,0.183,0.000107,0.3,-3.691,0.0305,0.982,125.895,4,9,216520,197,1
3m660poUr1chesgkkjQM7P,0.704,0.633,0.0214,0,0.29,-6.923,0.241,0.863,144.021,4,11,203760,11,7
7fwXWKdDNI5IutOMc5OKYw,0.705,0.714,0.0249,0,0.253,-6.39,0.0792,0.434,104.996,4,11,209733,17,7
1f5cbQtDrykjarZVrShaDI,0.839,0.81,0.501,0,0.117,-5.274,0.0568,0.814,129.014,4,5,209269,21,7
69Naniu2KjKjaQOBUagE8U,0.541,0.557,0.272,0,0.156,-5.094,0.173,0.173,106.122,4,0,214255,44,7
3AMnOVxEHUgVrythGgqPhI,0.831,0.814,0.391,0,0.109,-5.18,0.474,0.846,161.041,4,5,214854,66,7
2vaMWMPMgsWX4fwJiKmdWm,0.717,0.753,0.293,0,0.158,-4.609,0.311,0.631,169.857,4,7,174012,81,7
4pYZLpX23Vx8rwDpJCpPTA,0.888,0.664,0.0424,0,0.0734,-10.13,0.341,0.53,140.012,4,0,193173,71,7
7floNISpH8VF4z4459Qo18,0.763,0.726,0.259,0,0.0976,-6.405,0.282,0.349,139.059,4,1,126346,94,7
5tVA6TkbaAH9QMITTQRrNv,0.63,0.449,0.219,0,0.0622,-13.243,0.0252,0.623,84.378,4,5,256000,105,2
1AH60dMaEfNjzDoUIFwIQi,0.611,0.478,0.035,0,0.107,-5.839,0.107,0.138,172.076,4,0,258158,108,4
1UZOjK1BwmwWU14Erba9CZ,0.573,0.781,0.0767,0.0000264,0.0813,-6.406,0.0555,0.343,139.934,4,8,231907,114,2
7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,0.448,0.000127,0.366,-5.988,0.0334,0.777,114.512,4,2,214733,150,1
3V6c2SccJOuAez9YbpALf8,0.548,0.749,0.00338,0,0.201,-5.064,0.0572,0.373,79.955,4,7,196733,151,1
2INqEk4ko5AsGVLBsiKiQe,0.793,0.378,0.0178,0,0.0974,-10.054,0.129,0.289,122.961,4,7,159522,158,3
4YkwUfWSIxdKNLDXw0caFO,0.82,0.696,0.119,0,0.231,-4.918,0.182,0.617,144.981,4,7,292910,110,4
6rdEEYHsLavlklAypD5cre,0.453,0.871,0.000451,0.298,0.43,-12.004,0.0345,0.748,170.011,4,9,262373,171,1
7gSQv1OHpkIoAdUiRLdmI6,0.783,0.502,0.0512,0.00000315,0.156,-13.395,0.0325,0.962,114.02,4,7,178360,172,1
5xS9hkTGfxqXyxX6wWWTt4,0.451,0.669,0.0267,0,0.153,-9.033,0.0651,0.523,169.632,4,10,272133,186,1
3gWu8y0TKCIdy2mpTqVnTl,0.656,0.716,0.32,0,0.175,-5.676,0.133,0.453,148.077,4,5,212120,190,1
1vc2YF7ZvUtwr45HNpdGch,0.839,0.437,0.0438,0.00000275,0.131,-11.344,0.285,0.464,82.008,4,5,271307,192,1
7oK9VyNzrYvRFo7nQEYkWN,0.33,0.936,0.00108,0,0.0926,-3.66,0.0917,0.234,148.112,4,1,222587,186,4
7wGoVu4Dady5GV0Sv4UIsx,0.577,0.522,0.13,0.0000903,0.142,-6.594,0.0984,0.119,159.772,4,5,218320,1,6
43ZyHQITOjhciSUUNPVRHc,0.936,0.523,0.239,0,0.117,-6.71,0.0597,0.699,119.889,4,5,124056,2,6
0D8ZpOXVjapLXrjz5VfZSD,0.381,0.379,0.292,0.00000279,0.0864,-9.36,0.0501,0.153,175.067,3,4,221596,31,4
52okn5MNA47tk87PeZJLEL,0.656,0.721,0.298,0,0.173,-5.665,0.122,0.468,148.066,4,5,212120,38,1
32DGGj6KlNuBr6WaqRxpxi,0.849,0.581,0.189,0.00000361,0.0805,-5.243,0.0767,0.779,110.008,4,1,198237,39,6
1rsAFUCa6BVMgRQ3FCQQsi,0.803,0.789,0.0304,0,0.378,-3.434,0.0383,0.647,119.999,4,10,106021,73,6
2uSLx5uwRIhiA3sJJraNqX,0.938,0.549,0.479,0.0000392,0.101,-4.884,0.067,0.52,115.036,4,11,193604,76,4
1fEl5TPKRJAsuP6TqZ23hB,0.781,0.553,0.201,0.000233,0.383,-4.277,0.0735,0.308,121.968,4,0,135497,92,6
2hJWZvTw4QVBwC14ZNs1Ib,0.858,0.435,0.189,0,0.0925,-11.286,0.0661,0.704,141.993,4,6,108213,103,6
2ZE3DJuizYTad2S4CvRRhK,0.745,0.481,0.302,0.00000367,0.0808,-8.291,0.054,0.229,137.001,4,2,224449,107,5
3uFmweGlFudKNiX13XFwFm,0.917,0.624,0.0579,0,0.0714,-6.728,0.147,0.343,124.984,4,4,122996,116,2
32zhF8yXc1lej5EcudJXp7,0.775,0.559,0.0102,0,0.116,-8.149,0.0474,0.489,129.014,4,2,197209,123,1
3vWxQ6wOfMr8zH1u7pVFI6,0.705,0.824,0.334,0.000028,0.147,-4.188,0.19,0.669,73.001,4,2,245229,129,5
6SKYMNROdeh9V601G6pPn5,0.378,0.408,0.293,0,0.113,-12.24,0.0604,0.0706,132.921,4,3,232827,137,1
1iDPB2WNsGEWuKycQyDGn6,0.914,0.415,0.027,0,0.114,-7.219,0.322,0.496,137.974,4,1,125217,160,1
1c5Lbn9mYwNYbnNiizw6D0,0.934,0.407,0.00365,0,0.11,-8.058,0.345,0.0793,140.024,4,0,192000,177,1
4at9j7aC7FvDlsllpOvsAC,0.949,0.524,0.238,0.0000222,0.108,-7.283,0.0504,0.685,122.959,4,7,140488,183,1
25wStx3LyTjYmHTd3RDu0t,0.77,0.426,0.0116,0,0.273,-5.717,0.0473,0.523,102.056,4,5,163133,197,1
1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,0.0232,0.000343,0.0993,-5.475,0.168,0.425,139.948,4,11,233087,7,5
6mrKP2jyIQmM0rw6fQryjr,0.659,0.716,0.33,0,0.173,-5.673,0.111,0.437,148.015,4,5,212120,16,5
0Qh38w01QRXK6KHIv0e3hb,0.489,0.588,0.0285,0.00000211,0.0906,-6.177,0.0507,0.187,113.617,4,1,269600,49,5
2yuyaYAELoMG4ApV5wJsWR,0.76,0.476,0.294,0,0.1,-8.103,0.241,0.354,147.01,4,8,161990,60,5
17DjWsC0G9YQtAiepG3c5v,0.86,0.71,0.177,0,0.0865,-5.705,0.285,0.764,122.993,4,7,316053,88,1
0luqG2fhUz17ncifrWqrut,0.668,0.503,0.0075,0,0.441,-8.196,0.365,0.333,160.054,4,7,243146,117,2
6rZFgf3CfLfjDrm10bbfrR,0.522,0.453,0.00957,0,0.228,-17.428,0.419,0.388,108.004,5,1,156134,118,1
5uu28fUesZMl89lf9CLrgN,0.526,0.851,0.0514,0,0.127,-3.788,0.0672,0.292,180.034,4,0,204192,85,5
17HlhTU351nr8MncIGppDk,0.844,0.486,0.234,0,0.0976,-6.915,0.368,0.493,142.606,4,3,244453,135,1
5075foWfaIxJZr3hGMopXO,0.677,0.697,0.0198,0,0.144,-5.63,0.0321,0.61,134,4,5,182837,140,1
